id,name
1642,"Halle, Bỉ"
1643,"Lympstone, Vương quốc Anh"
1644,"Morpeth, Úc"
1645,"Chislehurst, Vương quốc Anh"
1646,"Ashby de la Zouch, Vương quốc Anh"
1647,"Saint-Legier-La Chiesaz, Thụy Sỹ"
1648,"Paihia, New Zealand"
1649,"Newbury, Vương quốc Anh"
1650,"Ljubljana, Slovenia"
1651,"Toamasina (Tamatave), Madagascar"
1652,"Moura, Úc"
1653,"Nassau, Đảo New Providence"
1654,"Channel Islands, Vương quốc Anh"
1655,"Langenfeld, Đức"
1656,"Mornington Peninsula, Úc"
1657,"Newport Pagnell, Vương quốc Anh"
1658,"Union City, California"
1659,"Abbotsford, Canada"
1660,Beau Bassin - Rose Hill
1661,"Jever, Đức"
1662,"Pownal, Maine"
1663,"Wodonga, Úc"
1664,"Jog Road, Florida"
1665,"Zeiselmauer, Áo"
1666,"Woy Woy, Úc"
1667,"Baltimore, Maryland"
1668,"Ampfing, Đức"
1669,"San Luis Obispo County, California"
1670,"Clevedon, Vương quốc Anh"
1671,"Plymouth, Minnesota"
1672,"Shropshire, Vương quốc Anh"
1673,"Pontefract, Vương quốc Anh"
1674,"Krefeld, Đức"
1675,"Chipping Ongar, Vương quốc Anh"
1676,"Beit Hillel, Israel"
1677,"Greater Newcastle, Úc"
1678,"Rancho Mirage, California"
1679,"Roslyn, New York"
1680,"Mogwase Unit 4, Nam Phi"
1681,"Binh An, Việt Nam"
1682,"Lâm Đồng, Việt Nam"
1683,"Milano Marittima, Ý"
1684,"Thâm Quyến, Trung Quốc"
1685,"Abergavenny, Vương quốc Anh"
1686,"Jerusalem District, Israel"
1687,"Victoria, Úc"
1688,"Wirral, Vương quốc Anh"
1689,"Wooler, Vương quốc Anh"
1690,"Mount Arlington, New Jersey"
1691,"Camarines Sur Province, Philippines"
1692,"Berkhamsted, Vương quốc Anh"
1693,"Elderslie, Úc"
1694,"Erpe-Mere, Bỉ"
1695,"Nuriootpa, Úc"
1696,"Leongatha, Úc"
1697,"Marlow, Vương quốc Anh"
1698,"York, Vương quốc Anh"
1699,"Bauska, Latvia"
1700,"Châu Đốc, Việt Nam"
1701,"Bãi biển Kata, Thái Lan"
1702,"Miyazaki, Nhật Bản"
1703,"Tifton, Georgia"
1704,"Ipswich, Úc"
1705,"Lymm, Vương quốc Anh"
1706,"Tallebudgera, Úc"
1707,"Nicholls, Úc"
1708,"Naracoorte, Úc"
1709,"Halifax, Úc"
1710,"Muntinlupa, Philippines"
1711,"Tahmoor, Úc"
1712,"Spring, Texas"
1713,"Shelly Beach, Nam Phi"
1714,"Byford, Úc"
1715,"Weinsberg, Đức"
1716,"Worthing, Vương quốc Anh"
1717,"Mountain Creek, Úc"
1718,"Sandringham, New Zealand"
1719,"Luxembourg City, Luxembourg"
1720,"Melbourne Beach, Florida"
1721,"Crows Nest, Úc"
1722,"Cairns, Úc"
1723,"Witney, Vương quốc Anh"
1724,"Ringwood, Úc"
1725,"Northwich, Vương quốc Anh"
1726,"Rockingham, Úc"
1727,"Kunda Park, Úc"
1728,"Aurora, Illinois"
1729,"Holmfirth, Vương quốc Anh"
1730,"Grangemouth, Vương quốc Anh"
1731,"Faversham, Vương quốc Anh"
1732,"Sunshine Coast, Úc"
1733,"California Desert, California"
1734,"Bairnsdale, Úc"
1735,Connecticut
1736,"Richmond-upon-Thames, Vương quốc Anh"
1737,"Kuala Terengganu, Malaysia"
1738,"Kulim, Malaysia"
1739,"Slim River, Malaysia"
1740,"Sfantu Gheorghe, Romania"
1741,"Central Romania, Romania"
1742,"Utrecht Province, Hà Lan"
1743,"Port Townsend, Washington"
1744,"Windisch, Thụy Sỹ"
1745,"Leiden, Hà Lan"
1746,"Venlo, Hà Lan"
1747,"Waipukurau, New Zealand"
1748,"Vịnh Byron, Úc"
1749,"Zug, Thụy Sỹ"
1750,"Tayport, Vương quốc Anh"
1751,"Exmouth, Vương quốc Anh"
1752,"Barnsley, Vương quốc Anh"
1753,"Kirchberg, Thụy Sỹ"
1754,"Casares, Tây Ban Nha"
1755,"Leduc, Canada"
1756,"Rishon Lezion, Israel"
1757,"Grande Prairie, Canada"
1758,"Ely, Minnesota"
1759,"Dover, New Hampshire"
1760,"North Wales, Vương quốc Anh"
1761,"San Pedro, Belize"
1762,"Kula, Hawaii"
1763,"Bắc Hà, Việt Nam"
1764,"Saint Julian's, Malta"
1765,"Cincinnati, Ohio"
1766,"Guelph, Canada"
1767,"Woronora, Úc"
1768,"Chapel Hill, Bắc Carolina"
1769,"Terrace, Canada"
1770,"Westlake, Texas"
1771,"Inverleigh, Úc"
1772,"Inverloch, Úc"
1773,"Port Augusta, Úc"
1774,"Shoal Bay, Úc"
1775,"Somerset, Úc"
1776,"Legian, Indonesia"
1777,Kentucky
1778,"Quebec, Canada"
1779,"Wiesbaden, Đức"
1780,"Pukekohe, New Zealand"
1781,"Tiona, Úc"
1782,"Albany, New Zealand"
1783,"Brunswick, Úc"
1784,"Khu Thượng Hải, Trung Quốc"
1785,"County Westmeath, Ireland"
1786,"Armidale, Úc"
1787,"Christiansted, St. Croix"
1788,"Ribeirao Preto, SP"
1789,"Hayden, Idaho"
1790,"Whitianga, New Zealand"
1791,"Wembley, Vương quốc Anh"
1792,"Somerset, Vương quốc Anh"
1793,"Cuneo, Ý"
1794,"Murphy, Oregon"
1795,"Havana, Cuba"
1796,Slovakia
1797,"Blankenberge, Bỉ"
1798,"Ireland’s Ancient East, Ireland"
1799,"Borden, Vương quốc Anh"
1800,"Tỉnh Florence, Ý"
1801,"Point Clare, Úc"
1802,"Hall, Úc"
1803,"South Denmark, Đan Mạch"
1804,"Nowra Hill, Úc"
1805,"Marmaris, Thổ Nhĩ Kỳ"
1806,"Nishikatsura-cho, Nhật Bản"
1807,"County Tyrone, Vương quốc Anh"
1808,"Baripada, Ấn Độ"
1809,"Thessaloniki, Hy Lạp"
1810,"Roissy, Pháp"
1811,"Forallac, Tây Ban Nha"
1812,"Lodz, Ba Lan"
1813,"Goulburn, Úc"
1814,"Valladolid, Mexico"
1815,"Manzanares, Argentina"
1816,"Chiopris-Viscone, Ý"
1817,"Trùng Khánh, Trung Quốc"
1818,"Haiger, Đức"
1819,"Quba, Azerbaijan"
1820,"Rio de Janeiro, RJ"
1821,"Lephalale, Nam Phi"
1822,"Elverum Municipality, Na Uy"
1823,"Santa Cruz do Sul, RS"
1824,"Ryde, Vương quốc Anh"
1825,"Vadodara, Ấn Độ"
1826,"Yate, Vương quốc Anh"
1827,"Baltinglass, Ireland"
1828,"Seal Beach, California"
1829,"Manchester, New Hampshire"
1830,"Wallsend, Úc"
1831,"Wigan, Vương quốc Anh"
1832,"Thirsk, Vương quốc Anh"
1833,"Dingwall, Vương quốc Anh"
1834,"Umeå, Thụy Điển"
1835,"Doncaster East, Úc"
1836,"Poulsbo, Washington"
1837,"Koblenz, Đức"
1838,"Sukhothai, Thái Lan"
1839,"Sydenham, Úc"
1840,"Al-Rayyan, Qatar"
1841,"Coconut Creek, Florida"
1842,"Burgdorf, Thụy Sỹ"
1843,"Harrow, Vương quốc Anh"
1844,"Adachi, Nhật Bản"
1845,"Den Bosch, Hà Lan"
1846,"Hawthorn, Úc"
1847,"Piha, New Zealand"
1848,"Valladolid, Tây Ban Nha"
1849,"Stillorgan, Ireland"
1850,"Poznan, Ba Lan"
1851,"Lee-on-the-Solent, Vương quốc Anh"
1852,"Sintra, Bồ Đào Nha"
1853,"Santiago de Compostela, Tây Ban Nha"
1854,"Galle, Sri Lanka"
1855,Sri Lanka
1856,"Aintree, Vương quốc Anh"
1857,"Broome, Úc"
1858,"Hiroshima, Nhật Bản"
1859,"Bern, Thụy Sỹ"
1860,"West Kirby, Vương quốc Anh"
1861,"Burnie, Úc"
1862,"Moss, Na Uy"
1863,New Jersey
1864,"Central Coast, Úc"
1865,"Potters Bar, Vương quốc Anh"
1866,"Bonita Springs, Florida"
1867,"Pymble, Úc"
1868,"Canet de Mar, Tây Ban Nha"
1869,"Cảng Elizabeth, Nam Phi"
1870,"Beckenham, Vương quốc Anh"
1871,"Rouen, Pháp"
1872,"St Helens, Vương quốc Anh"
1873,"Linlithgow, Vương quốc Anh"
1874,"Morcote, Thụy Sỹ"
1875,"Cape Woolamai, Úc"
1876,"Whitehaven, Vương quốc Anh"
1877,"Bury, Vương quốc Anh"
1878,"Ramsgate, Vương quốc Anh"
1879,"York, Pennsylvania:"
1880,"Peebles, Vương quốc Anh"
1881,"Baldock, Vương quốc Anh"
1882,"Burlington, Vermont"
1883,"Walton-On-Thames, Vương quốc Anh"
1884,"Altrincham, Vương quốc Anh"
1885,"Taunton, Vương quốc Anh"
1886,"Stokesley, Vương quốc Anh"
1887,Grand Cayman
1888,"Tiburon, California"
1889,"Fort Lauderdale, Florida"
1890,"Cambridgeshire, Vương quốc Anh"
1891,"Llanfair Caereinion, Vương quốc Anh"
1892,"Brightwaters, Úc"
1893,"Ojuelos de Jalisco, Mexico"
1894,"Snoqualmie, Washington"
1895,"Brentwood, Vương quốc Anh"
1896,"County Cork, Ireland"
1897,"Belsele, Bỉ"
1898,"Jersey, Vương quốc Anh"
1899,"Goring-on Thames, Vương quốc Anh"
1900,"Calne, Vương quốc Anh"
1901,"Lund, Thụy Điển"
1902,"Labrador, Úc"
1903,"Đảo Malta, Malta"
1904,"Lanaken, Bỉ"
1905,"Gig Harbor, Washington"
1906,"Buckingham, Vương quốc Anh"
1907,"Rio Verde, Arizona"
1908,"Macmasters Beach, Úc"
1909,"Urunga, Úc"
1910,"West Vancouver, Canada"
1911,"North Geelong, Úc"
1912,Malta
1913,"Canmore, Canada"
1914,"Oahu, Hawaii"
1915,"Turners Beach, Úc"
1916,"Deer Park, Úc"
1917,"Kiel, Đức"
1918,"Melville, Úc"
1919,"Remscheid, Đức"
1920,"Lien Nghia, Việt Nam"
1921,"Tỉnh Bạc Liêu, Việt Nam"
1922,"Middletown, Delaware"
1923,"Whiteley, Vương quốc Anh"
1924,"Songshan, Đài Bắc"
1925,"Jervis Bay, Úc"
1926,"Manly, Úc"
1927,"Caringbah, Úc"
1928,"Thornhill, Canada"
1929,"Durham, Vương quốc Anh"
1930,"Brookfield, Vermont"
1931,"Lincoln, California"
1932,"Marysville, Washington"
1933,"Marburg, Đức"
1934,"Tumut, Úc"
1935,"Sao Carlos, SP"
1936,"Elk Grove, California"
1937,"Llanelli, Vương quốc Anh"
1938,"Urangan, Úc"
1939,"Greater Manchester, Vương quốc Anh"
1940,"Cuffley, Vương quốc Anh"
1941,"Clearwater, Florida"
1942,"Blackburn, Úc"
1943,"Westchester County, New York"
1944,"Lincolnshire, Vương quốc Anh"
1945,"Kandersteg, Thụy Sỹ"
1946,"Scarsdale, New York"
1947,"Lari, Ý"
1948,"Merredin, Úc"
1949,"Tiberias, Israel"
1950,"Castellón de la Plana, Tây Ban Nha"
1951,"Tuyên Quang, Việt Nam"
1952,"Tỉnh Đồng Tháp, Việt Nam"
1953,"Myrtle Beach, Nam Carolina"
1954,Maryland
1955,"Son Tra Peninsula, Việt Nam"
1956,Walt Disney World
1957,"Belmar, New Jersey"
1958,"Narre Warren, Úc"
1959,"Wallaceburg, Canada"
1960,"Thành phố Venice, Ý"
1961,"Courtenay, Canada"
1962,"El Dorado Hills, California"
1963,"East Fremantle, Úc"
1964,"Đảo Gozo, Malta"
1965,"Pembroke Pines, Florida"
1966,"Kansas City, Kansas"
1967,"Chinnor, Vương quốc Anh"
1968,"Dwight, Canada"
1969,"Untersiggenthal, Thụy Sỹ"
1970,"Ware, Vương quốc Anh"
1971,"Kingston, New York"
1972,"Westcliffe, Colorado"
1973,"Bad Essen, Đức"
1974,"Chevreuse, Pháp"
1975,"Tustin, California"
1976,"Lake Tekapo, New Zealand"
1977,"Fanwood, New Jersey"
1978,"Seregno, Ý"
1979,"Kihei, Hawaii"
1980,"Bandar Seri Begawan, Brunei Darussalam"
1981,"East Hartford, Connecticut"
1982,Pennsylvania:
1983,"Mitcham, Úc"
1984,"San Rafael, California"
1985,"Boblingen, Đức"
1986,"Gelang Patah, Malaysia"
1987,"Millicent, Úc"
1988,"Vermont South, Úc"
1989,"Monrovia, Liberia"
1990,"Greater Bendigo, Úc"
1991,"Buderim, Úc"
1992,"Tỉnh Barcelona, Tây Ban Nha"
1993,"Hastings, Úc"
1994,"Ranchi, Ấn Độ"
1995,"Nutley, New Jersey"
1996,"Thái Bình, Việt Nam"
1997,"Fairbanks, Alaska"
1998,"Ashland, Oregon"
1999,"Kingussie, Vương quốc Anh"
2000,"Guernsey, Vương quốc Anh"
2001,"Calamba, Philippines"
2002,"Parga Municipality, Hy Lạp"
2003,"Wales, Vương quốc Anh"
2004,"Turbenthal, Thụy Sỹ"
2005,"Alberta, Canada"
2006,"Falls Church, Virginia"
2007,"San Anselmo, California"
2008,"Alameda, California"
2009,"Safety Beach, Úc"
2010,"Aldinga Beach, Úc"
2011,"Ayase, Nhật Bản"
2012,"Bannockburn, Úc"
2013,"Monbulk, Úc"
2014,"Medowie, Úc"
2015,"Chiyoda, Nhật Bản"
2016,"Park Ridge, Illinois"
2017,"Picayune, Mississippi"
2018,"Prescott, Arizona"
2019,"Corvallis, Oregon"
2020,"Vodskov, Đan Mạch"
2021,"Pasco, Washington"
2022,"Landerneau, Pháp"
2023,"Andover, Vương quốc Anh"
2024,"Wilmslow, Vương quốc Anh"
2025,"Richboro, Pennsylvania:"
2026,"Runaway Bay, Úc"
2027,"Steamboat Springs, Colorado"
2028,"Killcare, Úc"
2029,"Petersham, Úc"
2030,"Tuggeranong, Úc"
2031,"UKhahlamba-Drakensberg Park, Nam Phi"
2032,"Ashland, Virginia"
2033,"Ballan, Úc"
2034,"Lake Worth, Florida"
2035,"Bacolod, Philippines"
2036,"Coppell, Texas"
2037,"Cehegin, Tây Ban Nha"
2038,"Bradley Beach, New Jersey"
2039,"Công viên quốc gia Manuel Antonio, Costa Rica"
2040,"Salem, Oregon"
2041,"Vilnius, Lithuania"
2042,"Edison, New Jersey"
2043,"Manila, Arkansas"
2044,"Parrearra, Úc"
2045,"Moana, Úc"
2046,"Hawke's Bay Region, New Zealand"
2047,"Quận Kota Kinabalu, Malaysia"
2048,"Clayton, Úc"
2049,"Rolvenden, Vương quốc Anh"
2050,"San Tan Valley, Arizona"
2051,"Framingham, Massachusetts"
2052,"The Villages, Florida"
2053,"Needham, Massachusetts"
2054,"Bradenton, Florida"
2055,"Wuppertal, Đức"
2056,"Putnam, Connecticut"
2057,"Oak Harbor, Washington"
2058,"Chorley, Vương quốc Anh"
2059,"Richmond, California"
2060,"Kansas, Oklahoma"
2061,"Mornington, Úc"
2062,"Vantaa, Phần Lan"
2063,"Marrero, Louisiana"
2064,"Palmwoods, Úc"
2065,"Cedar Rapids, Iowa"
2066,"Anuradhapura, Sri Lanka"
2067,"Mount Airy, Maryland"
2068,"Little India, Singapore"
2069,"Pangasinan Province, Philippines"
2070,"Kashmir, Ấn Độ"
2071,"Stow, Ohio"
2072,"Irvine, California"
2073,"Chisholm, Úc"
2074,"Bagan, Myanmar"
2075,"Medan, Indonesia"
2076,"Puerto Nuevo, Mexico"
2077,Washington
2078,"Indiana, Pennsylvania:"
2079,"San Clemente, California"
2080,"Điện Bàn, Việt Nam"
2081,"Belper, Vương quốc Anh"
2082,"Merimbula, Úc"
2083,"South East England, Vương quốc Anh"
2084,"Eltham, Úc"
2085,"Figueiro dos Vinhos, Bồ Đào Nha"
2086,"County Louth, Ireland"
2087,"Sultan Qaboos, Oman"
2088,"Gilbert, Arizona"
2089,"Mount Royal, Canada"
2090,"Winthrop, Úc"
2091,"Kalamazoo, Michigan"
2092,"Pipersville, Pennsylvania:"
2093,"Richmond, Úc"
2094,"Coquitlam, Canada"
2095,"Baling, Malaysia"
2096,"Lawrenceville, Georgia"
2097,"Kuala Belait, Brunei Darussalam"
2098,"Tanah Merah, Malaysia"
2099,"Sint-Katelijne-Waver, Bỉ"
2100,"Dortmund, Đức"
2101,"Isleworth, Vương quốc Anh"
2102,"Washington, Vương quốc Anh"
2103,"County Offaly, Ireland"
2104,"Vilamoura, Bồ Đào Nha"
2105,"Chatham, New Jersey"
2106,"Qiryat Bialik, Israel"
2107,"Lancaster, Vương quốc Anh"
2108,"Lancaster, California"
2109,"Piscataway, New Jersey"
2110,"Luang Prabang, Lào"
2111,"Whitehouse Station, New Jersey"
2112,"Vejle, Đan Mạch"
2113,"Hilo, Hawaii"
2114,"Ninh Thuan Province, Việt Nam"
2115,"Lakeland, Florida"
2116,"Larchmont, New York"
2117,"Haddenham, Vương quốc Anh"
2118,"Killarney, Ireland"
2119,"Kilkenny, Ireland"
2120,"Meltham, Vương quốc Anh"
2121,"Leamington Spa, Vương quốc Anh"
2122,"Coos Bay, Oregon"
2123,"Islamabad, Pakistan"
2124,"Tampin, Malaysia"
2125,"Bondi, Úc"
2126,"Westlake Village, California"
2127,"Mudgee, Úc"
2128,"West Milford, New Jersey"
2129,"Melksham, Vương quốc Anh"
2130,"Bega, Úc"
2131,"Sunnyvale, California"
2132,"Germantown, Tennessee"
2133,"Taoyuan, Đài Loan"
2134,"Fremont, California"
2135,"Sinaia, Romania"
2136,Đài Loan
2137,"Besiktas, Thổ Nhĩ Kỳ"
2138,"Krugersdorp, Nam Phi"
2139,"Waiblingen, Đức"
2140,"Trieste, Ý"
2141,"Rizhao, Trung Quốc"
2142,"Geraldton, Úc"
2143,"Aberdeenshire, Vương quốc Anh"
2144,"Burringbar, Úc"
2145,"Wokingham, Vương quốc Anh"
2146,"Arva, Canada"
2147,"Werribee, Úc"
2148,"Kampong Batu Manikar, Malaysia"
2149,"Carnarvon, Úc"
2150,"Tipperary, Ireland"
2151,"Chiswick, Vương quốc Anh"
2152,"Kerkrade, Hà Lan"
2153,"Secret Harbour, Úc"
2154,"La Selva Beach, California"
2155,"Alcacer do Sal, Bồ Đào Nha"
2156,"Whistler, Canada"
2157,"Province of Treviso, Ý"
2158,Bahrain
2159,"Iowa City, Iowa"
2160,"Bridport, Vương quốc Anh"
2161,"Wetherby, Vương quốc Anh"
2162,"Molndal, Thụy Điển"
2163,"Hampton East, Úc"
2164,"Malton, Vương quốc Anh"
2165,Quần đảo Virgin thuộc Hoa Kỳ
2166,"Worms, Đức"
2167,"Kolin, Cộng hòa Séc"
2168,"Lidingo, Thụy Điển"
2169,"Las Palmas de Gran Canaria, Tây Ban Nha"
2170,"Karratha, Úc"
2171,"Frome, Vương quốc Anh"
2172,"Burlington, Canada"
2173,"Swanage, Vương quốc Anh"
2174,"Zaandam, Hà Lan"
2175,"Great Paxton, Vương quốc Anh"
2176,"Gisborne, New Zealand"
2177,"Idar-Oberstein, Đức"
2178,"Lewes, Vương quốc Anh"
2179,"Harker Heights, Texas"
2180,"Kumarakom, Ấn Độ"
2181,"Ridgecrest, California"
2182,"Pejeng, Indonesia"
2183,"Berwick, Úc"
2184,"Bridport, Úc"
2185,"Malaga, Tây Ban Nha"
2186,"Odense, Đan Mạch"
2187,"Marton, New Zealand"
2188,"Hoa Liên, Đài Loan"
2189,"Racine, Wisconsin"
2190,"Cham, Thụy Sỹ"
2191,"Woodley, Vương quốc Anh"
2192,"Candas, Tây Ban Nha"
2193,"Llandeilo, Vương quốc Anh"
2194,"Caracas, Venezuela"
2195,"Texas City, Texas"
2196,"Thuan An, Việt Nam"
2197,"Tỉnh Kiên Giang, Việt Nam"
2198,"Binh Phuoc Province, Việt Nam"
2199,"Carmel, California"
2200,"Dolphin Sands, Úc"
2201,"Inglewood, Úc"
2202,Alaska
2203,"Reigate, Vương quốc Anh"
2204,"Aspen, Colorado"
2205,"Creteil, Pháp"
2206,"Rio Rancho, New Mexico"
2207,"Jombang, Indonesia"
2208,"Östersund, Thụy Điển"
2209,"Saskatoon, Canada"
2210,"Blyth, Vương quốc Anh"
2211,"South Perth, Úc"
2212,"Maroubra, Úc"
2213,"Tô Châu, Trung Quốc"
2214,"Pensacola, Florida"
2215,"South Shields, Vương quốc Anh"
2216,"Feilding, New Zealand"
2217,"Lille, Pháp"
2218,"Hartford, Connecticut"
2219,"Newmarket, Vương quốc Anh"
2220,"Kalamunda, Úc"
2221,"Boyup Brook, Úc"
2222,"Sacramento, California"
2223,"Rạch Giá, Việt Nam"
2224,"Pistoia, Ý"
2225,"Fredrikstad, Na Uy"
2226,"Cha-am, Thái Lan"
2227,"Koh Rong Sanloem, Campuchia"
2228,"Main Beach, Úc"
2229,"Al Khobar, Ả Rập Xê Út"
2230,"Saint-Pierre, Đảo Reunion"
2231,"Olgiate Olona, Ý"
2232,"State College, Pennsylvania:"
2233,"Ortonville, Michigan"
2234,"Bristol, Tennessee"
2235,"Trabuco Canyon, California"
2236,"Asturias, Tây Ban Nha"
2237,"Reims, Pháp"
2238,"Delft, Hà Lan"
2239,"Cooperstown, New York"
2240,"Oatley, Úc"
2241,"Hokitika, New Zealand"
2242,"Winterthur, Thụy Sỹ"
2243,"Leeuwarden, Hà Lan"
2244,"Helensvale, Úc"
2245,"Gainesville, Florida"
2246,"Shingle Springs, California"
2247,"Kharkiv, Ukraina"
2248,"Tousson, Pháp"
2249,"Tasmania, Úc"
2250,"British Columbia, Canada"
2251,"Villahermosa, Mexico"
2252,"Sepang, Malaysia"
2253,"Bristol, Connecticut"
2254,"Helsingoer, Đan Mạch"
2255,"Chelmno, Ba Lan"
2256,"Nusa Penida, Indonesia"
2257,"Nhon Trach, Việt Nam"
2258,"Five Dock, Úc"
2259,"Đảo Sentosa, Singapore"
2260,"Acireale, Ý"
2261,"Filderstadt, Đức"
2262,"Manchester, Vermont"
2263,"Mount Gravatt, Úc"
2264,"Stittsville, Canada"
2265,"Rathdowney, Úc"
2266,"Majorca, Tây Ban Nha"
2267,"Tagaytay, Philippines"
2268,"Negombo, Sri Lanka"
2269,"El Segundo, California"
2270,"Lake Charles, Louisiana"
2271,"Prince Rupert, Canada"
2272,"Muju-gun, Hàn Quốc"
2273,"Thrapston, Vương quốc Anh"
2274,"Bordon, Vương quốc Anh"
2275,"Riyadh, Ả Rập Xê Út"
2276,"Kincumber, Úc"
2277,"Kandy, Sri Lanka"
2278,"Hauula, Hawaii"
2279,"Santa Fe, New Mexico"
2280,"Greater Hobart, Úc"
2281,"Darlington, Úc"
2282,"Thousand Oaks, California"
2283,"Bergisch Gladbach, Đức"
2284,"Las Pinas, Philippines"
2285,"Lake Macquarie, Úc"
2286,"Thiên Tân, Trung Quốc"
2287,"Manalapan, New Jersey"
2288,"Mackay, Úc"
2289,"Khu bảo tồn thiên nhiên Pù Luông, Việt Nam"
2290,"Mesa, Arizona"
2291,"Huizhou, Trung Quốc"
2292,"Wakefield, New Zealand"
2293,"Prestbury, Vương quốc Anh"
2294,"Corner Brook, Canada"
2295,"Santa Ana, Costa Rica"
2296,"Palm Beach Gardens, Florida"
2297,"Bourg-la-Reine, Pháp"
2298,"Melayang, Indonesia"
2299,"Bonn, Đức"
2300,"Culebra, Puerto Rico"
2301,"Sprowston, Vương quốc Anh"
2302,"Singaraja, Indonesia"
2303,"Davao, Philippines"
2304,"Macclesfield, Vương quốc Anh"
2305,"Castle Rock, Colorado"
2306,"Bac Lieu, Việt Nam"
2307,"Airdrie, Canada"
2308,"Perpignan, Pháp"
2309,"Manhattan Beach, California"
2310,"International Falls, Minnesota"
2311,"Okinawa City, Nhật Bản"
2312,"Kenner, Louisiana"
2313,"Woodinville, Washington"
2314,"Swansea, Vương quốc Anh"
2315,"Highfields, Úc"
2316,"Giv'atayim, Israel"
2317,"Spanish Fort, Alabama"
2318,"Bhopal, Ấn Độ"
2319,"Khlong Luang, Thái Lan"
2320,"Surprise, Arizona"
2321,"Vevey, Thụy Sỹ"
2322,"Malden, Massachusetts"
2323,"Orebro, Thụy Điển"
2324,"Maui, Hawaii"
2325,"Gourock, Vương quốc Anh"
2326,Kenya
2327,"Leigh-on Sea, Vương quốc Anh"
2328,"Noosa, Úc"
2329,"Savona, Ý"
2330,"Mount White, Úc"
2331,"Kutahya, Thổ Nhĩ Kỳ"
2332,"Davidson, Bắc Carolina"
2333,"Tam Đường, Việt Nam"
2334,"Mountmellick, Ireland"
2335,"Ap Da Bac, Việt Nam"
2336,"Woodbridge, Canada"
2337,"Northern Cape, Nam Phi"
2338,"Penola, Úc"
2339,"Pontian District, Malaysia"
2340,"Monaco-Ville, Monaco"
2341,Síp
2342,"Jutland, Đan Mạch"
2343,"Claremorris, Ireland"
