id,name,description,url,openingHours,duration,price,address,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1,latitude,longitude
25340352,LAGarden Restaurant,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25340352-Reviews-LAGarden_Restaurant-Ho_Chi_Minh_City.html,Mo-Su 07:00-22:00,,,"Lan Anh Village, Thu Thiem ward, Thu Duc city, Ho Chi Minh city , Thành phố Hồ Chí Minh, 70000",5.0,1,1,0,0,0,0,,
34105185,Kim's Healing Spa Saigon Center,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34105185-Reviews-Kim_s_Healing_Spa_Saigon_Center-Ho_Chi_Minh_City.html,Mo-Su 09:00-20:00,,,"200C Võ Văn Tần, Phường Bàn Cờ, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.773451,106.68754
34091559,Resori Nails,"Chỉ cách Chợ Bến Thành 5 phút đi xe, Resori Nails là điểm dừng chân lý tưởng cho cả người dân địa phương và khách du lịch đang tìm kiếm dịch vụ chăm sóc móng chất lượng. Tiệm rộng rãi, được thiết kế chu đáo của chúng tôi mang đến bầu không khí thư giãn, giúp bạn dễ dàng đến thăm một mình hoặc với nhiều người cùng lúc như bạn bè, gia đình, đối tác và trẻ em. Với đội ngũ kỹ thuật viên giàu kinh nghiệm, RESORI mang đến cơ hội đặt phòng cao, ngay cả đối với các cuộc hẹn trong ngày. Kỹ thuật viên của chúng tôi có nhiều năm kinh nghiệm thực tế và liên tục cập nhật các kỹ thuật và thiết kế mới nhất. Từ phong cách sạch sẽ, thanh lịch đến nghệ thuật làm móng chi tiết và sáng tạo, chúng tôi có thể đáp ứng nhiều phong cách khác nhau mà vẫn duy trì tính nhất quán và chính xác.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34091559-Reviews-Resori_Nails-Ho_Chi_Minh_City.html,Mo-Su 09:30-19:30,1-2 giờ,,"12 Bà Huyện Thanh Quan, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.77572,106.68932
30017327,Fox Spirit Film - Analog Photograph,"Fox Spirit - được đặt theo tên của loài cáo huyền thoại (tinh linh cáo Nhật Bản) nổi tiếng với những ảo ảnh, thể hiện bí ẩn mở ra sau mỗi lần bấm nút chụp. Giống như phép thuật của Kitsune, chụp ảnh phim bộc lộ những chiều sâu tiềm ẩn bên trong một bức ảnh, những chi tiết không thể nhìn thấy bằng mắt thường cho đến khi phim được rửa, quét và phóng to.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d30017327-Reviews-Fox_Spirit_Film_Analog_Photograph-Ho_Chi_Minh_City.html,Mo-Su 08:30-20:30,,,"38A Ho Hao Hon, W. Co Giang, D.1, Ho Chi Minh City , Thành phố Hồ Chí Minh, 700000",5.0,1,1,0,0,0,0,,
30211690,Bobo Beauty & Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d30211690-Reviews-Bobo_Beauty_Spa-Ho_Chi_Minh_City.html,Mo-Su 09:00-22:30,,,"215 Lý Tự Trọng, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.772671,106.695244
24066153,Peranakan Herbal Massage Center,"Trung tâm massage cổ truyền Peranakan chữa lành bằng phương pháp massage như massage toàn thân bằng thảo dược, massage ấn huyệt chân, massage đầu, cổ vai gáy với đá nóng, giác hơi…",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24066153-Reviews-Peranakan_Herbal_Massage_Center-Ho_Chi_Minh_City.html,,,,"21, Xã Bình Lợi, Huyện Bình Chánh, Thành phố Hồ Chí Minh",4.0,4,3,0,0,0,1,10.826489,106.70636
28097622,local tours Ho Chi Minh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28097622-Reviews-Local_tours_Ho_Chi_Minh-Ho_Chi_Minh_City.html,,,,"39 Ngo Huyen , Thành phố Hồ Chí Minh, 100000",5.0,1,1,0,0,0,0,,
28161684,Aqua Voyages,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28161684-Reviews-Aqua_Voyages-Ho_Chi_Minh_City.html,Mo-Su 07:00-19:00,,,"R.Cầu Đen, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,11.10865,106.51216
33045939,69 Art Studio Art Gallery Art Shop,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33045939-Reviews-69_Art_Studio_Art_Gallery_Art_Shop-Ho_Chi_Minh_City.html,Mo-Su 09:00-20:00,,,"18 Trúc Đường, Phường An Khánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.809214,106.73364
34014292,Health Spa Ecosystem - bachkhang.vn,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34014292-Reviews-Health_Spa_Ecosystem_bachkhang_vn-Ho_Chi_Minh_City.html,Mo-Su 10:00-23:45,,,"34 Ðồng Khởi, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.774563,106.705185
33444043,Fetti,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33444043-Reviews-Fetti-Ho_Chi_Minh_City.html,Mo-Su 16:30-03:00,,,"39 Tôn Thất Ðạm, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.770325,106.704185
34057060,D. Le Van Sy,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34057060-Reviews-D_Le_Van_Sy-Ho_Chi_Minh_City.html,,,,"278 Lê Văn Sỹ, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.786929,106.67962
27491134,Phương's Retro Bar,"RETRO TRONG TRUNG TÂM SÀI GÒN Quán Retro Bar của Phương chào đón bạn với một không gian retro ấm áp, quyến rũ, cho cảm giác như quay ngược thời gian — nhưng không bao giờ lỗi mốt. Bạn sẽ được thưởng thức các món ăn đặc trưng như thịt bò hầm cao cấp hoặc gà parmi — những hương vị đặc biệt đến mức bạn sẽ muốn quay lại lần nữa và chia sẻ trải nghiệm với bạn bè và những người thân yêu. Kết hợp bữa ăn của bạn với một trong những loại cocktail đặc trưng của chúng tôi, được chế biến từ nguyên liệu tươi ngon để mang lại hương vị thực sự khó quên. Khi màn đêm buông xuống, những tác phẩm kinh điển vượt thời gian tràn ngập không gian, được biểu diễn bởi các nghệ sĩ địa phương tài năng, những người đã thổi hồn vào âm nhạc của nhiều thập kỷ trước - tạo ra một bầu không khí sôi động, đầy cảm hứng và tràn đầy tâm hồn. Tại đây, bạn sẽ được gặp gỡ đội ngũ nhân viên thân thiện, chu đáo và những vị khách cởi mở từ khắp nơi trên thế giới. Khách du lịch thường chia sẻ những câu chuyện về ẩm thực địa phương và những chuyến phiêu lưu — đôi khi thậm chí còn kết nối lại với những người đồng hương hoặc kết bạn lâu dài ngay tại quán bar.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27491134-Reviews-Phuong_s_Retro_Bar-Ho_Chi_Minh_City.html,Mo-Su 08:00-01:00,,,"110-112 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.774019,106.69714
34039426,Lý Tự Trọng Street,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34039426-Reviews-Ly_T_Tr_ng_Street-Ho_Chi_Minh_City.html,,,,"69 Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.775219,106.6985
34039446,Lê Thánh Tôn Street,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34039446-Reviews-Le_Thanh_Ton_Street-Ho_Chi_Minh_City.html,,,,"92C3/C4 Lê Thánh Tôn, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.774946,106.699814
33986717,Miorah Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33986717-Reviews-Miorah_Spa-Ho_Chi_Minh_City.html,Mo-Su 10:00-20:00,,,"187 Đường Nguyễn Kim, Phường Diên Hồng, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.76332,106.66174
15074352,Esmee Nailworks & Spa,"Esmee Nailworks & Spa là một khái niệm dành riêng cho lợi ích làm đẹp cũng như chữa bệnh cho khách hàng từ các dịch vụ/phương pháp điều trị mà chúng tôi cung cấp. Không chỉ là một cửa hàng làm móng, Esmee còn cung cấp các sản phẩm/dịch vụ chăm sóc sắc đẹp hữu cơ được chế tác chu đáo và một xưởng không gian.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15074352-Reviews-Esmee_Nailworks_Spa-Ho_Chi_Minh_City.html,,1-2 giờ,,"1 Điện Biên Phủ, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",4.2,5,4,0,0,0,1,10.78707,106.69443
6540835,The Touch of Masters' Hands: The Vietnamese Authentic Cultural Show,"Khi nói đến một chương trình nghệ thuật truyền thống Việt Nam đích thực và chuyên nghiệp tại TP.HCM, chương trình The Touch of Masters' Hands đã trở thành một địa điểm không thể bỏ qua của tất cả những người yêu nghệ thuật trong thành phố. Cho dù bạn là người mới đến Việt Nam, một du khách trở về muốn khám phá nét quyến rũ tiềm ẩn của văn hóa Việt Nam, bạn sẽ tìm thấy ở đây cả thế giới với những âm thanh mê hoặc khác nhau từ các nhạc cụ truyền thống Việt Nam như Đàn tranh, Đàn bầu, Sao (Sáo Việt Nam), Đàn Nhi, T'Rưng (Xylophone tre), Cồng (Cồng chiêng) và vẻ đẹp của giọng hát và múa truyền thống đang chờ bạn trong một chiếc 28 chỗ nhỏ nhưng thân mật. ngay trung tâm Sài Gòn.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6540835-Reviews-The_Touch_of_Masters_Hands_The_Vietnamese_Authentic_Cultural_Show-Ho_Chi_Minh_Cit.html,,,,"11A Nguyễn Thị Minh Khai, Thành phố Hồ Chí Minh",4.4,7,5,1,0,1,0,10.78626,106.70141
34000513,Relab Sports Massage,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34000513-Reviews-Relab_Sports_Massage-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,,,"4 Hát Giang, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.812659,106.66757
26399360,Glam Nail & Beauty,Glam Nails and Beauty là nơi để các chị em phụ nữ thỏa mãn làm đẹp.,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26399360-Reviews-Glam_Nail_Beauty-Ho_Chi_Minh_City.html,Mo-Su 09:00-21:00,,,"52 Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.771464,106.69147
11908024,Saigon Budget Car Rental & Tour,"Công ty cho thuê xe Sài Gòn Budget địa phương Thành phố Hồ Chí Minh Việt Nam. Cho thuê xe Hồ Chí Minh/Đưa đón sân bay về Thành phố/Trung tâm thành phố/Khách sạn, đồng bằng sông Cửu Long, bãi biển Mũi Né, Vũng Tàu, Đà Lạt, Nha Trang, Cần Thơ, Biên Hòa, Bình Dương, Đà Nẵng, Hội An, Hà Nội, Huế…..Thuê xe là một trong những sản phẩm tốt nhất dành cho khách hàng của chúng tôi. Ngoài ra, chúng tôi gợi ý thêm các sản phẩm tùy chọn như tour hàng ngày, tour riêng, tour gia đình, tour nhóm. Sẽ thuận tiện cho du khách đặt phòng với chúng tôi. họ nhận được mức giá tốt nhất cho việc vận chuyển và mua thêm nhiều sản phẩm hơn cho chuyến du lịch.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11908024-Reviews-Saigon_Budget_Car_Rental_Tour-Ho_Chi_Minh_City.html,Mo-Sa 08:00-17:00,Hơn 3 giờ,,"Hồng Hà, Phường Đức Nhuận, Thành phố Hồ Chí Minh",3.8,6,3,1,1,0,1,10.813141,106.6721
33995169,Massage Ánh Dương,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33995169-Reviews-Massage_Anh_Duong-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"23 Phùng Chí Kiên, Phường Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.798513,106.62361
33995138,Tiệm cắt tóc SOL,"SOL BARBERSHOP – Chuyên gia spa & massage hàng đầu người Việt. Kết hợp các kỹ thuật truyền thống và hiện đại để mang lại trải nghiệm thư giãn độc đáo. Từ gội đầu và mát-xa đến gua sha và giác hơi – tất cả đều ở cùng một nơi. Hãy làm mới cơ thể và tâm trí của bạn, đồng thời nạp lại năng lượng cho cuộc sống bận rộn của bạn.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33995138-Reviews-SOL_Barbershop-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,,,"801 Đường Trần Hưng Đạo, Phường Chợ Quán, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.755078,106.68109
11548216,Mineral Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11548216-Reviews-Mineral_Spa-Ho_Chi_Minh_City.html,Mo-Su 09:30-20:30,,,"189 Đường, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh",4.5,2,1,1,0,0,0,10.76798,106.69783
33861333,Vietnam Excursion,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33861333-Reviews-Vietnam_Excursion-Ho_Chi_Minh_City.html,"['Mo-Th 07:30-18:00', 'Fr 07:30-18:30', 'Sa-Su 07:30-12:00']",,,"34A Nguyen Thi Huynh Phu Nhuan Ward, Thành phố Hồ Chí Minh, 70000",5.0,1,1,0,0,0,0,,
6963235,Yoga Sculpt n Shape,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6963235-Reviews-Yoga_Sculpt_n_Shape-Ho_Chi_Minh_City.html,,,,"3 Võ Văn Tần, Phường Xuân Hòa, Thành phố Hồ Chí Minh",4.4,5,4,0,0,1,0,10.78095,106.69447
25354962,Sol Spa - Saigon Liberty Central,"Sol Spa được nhiều du khách trong và ngoài nước biết đến hơn 10 năm qua. Đến với Sol Spa, khách hàng sẽ cảm nhận được không gian ấm cúng, gần gũi, sang trọng cũng như chuyên nghiệp; tuy nhiên nó vẫn giữ được sự thiêng liêng của người Việt. Sol Spa mang lại trải nghiệm cho bạn với các phương pháp chăm sóc sắc đẹp tương ứng bao gồm Massage toàn thân và Da mặt. Ngoài ra, Massage bấm huyệt - một kỹ thuật nổi bật - hỗ trợ và chữa lành các bệnh, chấn thương, tập sai phương pháp, giãn tĩnh mạch, thoái hóa cột sống, đau thần kinh tọa... Đặc biệt, liệu pháp ngâm mình bằng lá Dao đỏ (loại lá độc đáo của vùng núi Tây Bắc Việt Nam) để phục hồi chức năng đã được áp dụng tuyệt vời tại Sol Spa.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25354962-Reviews-SOL_Spa_Saigon_Liberty_Central-Ho_Chi_Minh_City.html,Mo-Su 09:00-22:30,Dưới 1 giờ,,"181 Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.773574,106.69865
33987507,Jojo Spa Barbershop Nail,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33987507-Reviews-Jojo_Spa_Barbershop_Nail-Ho_Chi_Minh_City.html,Mo-Su 09:00-23:00,,,"97 Hai Bà Trưng, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.777172,106.704124
33973175,Kubet KYC,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33973175-Reviews-Kubet_KYC-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"Hẻm W-X Lạc Long Quân, Phường Hòa Bình, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.772387,106.64531
33178389,So inspiring - So Spa,"Lấy cảm hứng từ triết lý vẻ đẹp thực sự tỏa ra từ bên trong, So Spa luôn nỗ lực nâng cao cuộc sống của phụ nữ hiện đại. Chúng tôi tin rằng chăm sóc bản thân là một nghệ thuật và So Spa là nơi mọi phụ nữ có thể thực sự tỏa sáng. Tại So Spa, chúng tôi tôn vinh vẻ đẹp riêng biệt của mỗi người phụ nữ và giúp bạn tự tin tỏa sáng nhất.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33178389-Reviews-So_inspiring_So_Spa-Ho_Chi_Minh_City.html,"['Mo-Fr 09:00-20:00', 'Sa-Su 09:00-18:00']",,,"Đường N2, Phường Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.804033,106.61416
33972058,Xưởng Sanri & Làm móng,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33972058-Reviews-Sanri_Workshop_Nail-Ho_Chi_Minh_City.html,Mo-Su 10:00-19:30,,,"102 Ung Văn Khiêm, Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.804405,106.721344
33963319,Innotour,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33963319-Reviews-Innotour-Ho_Chi_Minh_City.html,"['Mo-Fr 08:00-17:00', 'Sa 08:00-12:00']",,,"1 Bạch Đằng, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.81445,106.67036
33677544,Re.en Massage and Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33677544-Reviews-Re_en_Massage_and_Spa-Ho_Chi_Minh_City.html,,,,"378 Lê Hồng Phong, phường Vũng Tàu Tầng 4,5,6, Thành phố Hồ Chí Minh, 00000",5.0,1,1,0,0,0,0,,
28121321,Authentic Ho Chi Minh Travel,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28121321-Reviews-Authentic_Ho_Chi_Minh_Travel-Ho_Chi_Minh_City.html,,,,"No. 205, Hang Bong Street, Hang Bong Ward Hoan Kiem District, Thành phố Hồ Chí Minh, 31078",5.0,1,1,0,0,0,0,,
15709055,Apt852,"""Khi tôi đọc về tác hại của việc uống rượu, tôi đã bỏ đọc."" - Henny Youngman Tất cả các thanh không được tạo ra bằng nhau. Mang đậm dấu ấn Hồng Kông của những năm trước, sự tương phản chiết trung của quán bar cocktail say sưa gặp thành phố có tường bao quanh Cửu Long. Nó cần phải được nhìn thấy để được tin tưởng. Rất mong được gặp bạn ở đó. Ồ, và hãy thử 1 hoặc 3 loại cocktail đặc trưng/lấy cảm hứng từ HK của chúng tôi - bạn biết bạn muốn;)",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15709055-Reviews-Apt852-Ho_Chi_Minh_City.html,"['Mo-Fr 18:00-02:00', 'Sa-Su 12:00-02:00']",2-3 giờ,,"52 Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",3.6,11,6,1,1,0,3,10.77128,106.69182
15179830,Heo Spa,"Nằm ở trung tâm TP Hồ Chí Minh. Nhìn từ bên ngoài có vẻ hơi râm mát, nhưng tất cả sẽ biến mất khi bạn bước qua cửa và lên cầu thang - bên trong có một bầu không khí dễ chịu và chân thực. Nhân viên rất tốt và cực kỳ hiệu quả - gần như mát-xa toàn thân chỉ trong một giờ, chỉ với 5 USD. Có nhiều loại mát-xa, chăm sóc da khác nhau với nhiều mức giá khác nhau.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15179830-Reviews-Heo_Spa-Ho_Chi_Minh_City.html,,1-2 giờ,,"Thăng Long, Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh",5.0,2,2,0,0,0,0,10.80507,106.66132
13859736,Sakura Silk & Tailor,"Chúng tôi tự hào có một đội ngũ thợ may đầy nhiệt huyết và khéo léo để may vest, váy thêu & áo dài Việt Nam. Hơn nữa, chúng tôi còn có một bộ sưu tập lớn các loại vải với nhiều kiểu dáng, họa tiết và màu sắc đa dạng cho bạn lựa chọn. Mỗi đơn đặt hàng CỦA BẠN với chúng tôi đều được cắt và làm bằng tay đặc biệt và được chế tạo dành riêng cho Bạn.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d13859736-Reviews-Sakura_Silk_Tailor-Ho_Chi_Minh_City.html,Mo-Su 09:00-22:00,Dưới 1 giờ,,"11 Nguyễn Thiệp, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.7,3,2,1,0,0,0,10.77528,106.70346
6032128,Party Tours Saigon,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6032128-Reviews-Party_Tours_Saigon-Ho_Chi_Minh_City.html,,,,"11-13 Công trường Lam Sơn, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,5,5,0,0,0,0,10.77623,106.70328
33397737,AnNam Spa 3,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33397737-Reviews-AnNam_Spa_3-Ho_Chi_Minh_City.html,Mo-Su 09:00-00:00,,,"45 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.77359,106.697266
28287680,Phaya Thai Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28287680-Reviews-Phaya_Thai_Spa-Ho_Chi_Minh_City.html,,,,"Yên Thế, Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.812895,106.668495
8814986,Ngan Thong Paper Shop,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8814986-Reviews-Ngan_Thong_Paper_Shop-Ho_Chi_Minh_City.html,,,,"94E Pasteur, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.1,11,7,2,0,0,2,10.7725,106.70175
33733987,Trp Travel,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33733987-Reviews-Trp_Travel-Ho_Chi_Minh_City.html,Mo-Su 07:30-22:00,,,"252 Đề Thám, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,,
12480163,La Mer Beaute,"La Mer Organic Spa, Với đội ngũ nhân viên chuyên nghiệp, tận dụng các kỹ năng và kiến ​​thức vận hành các thiết bị khác nhau từ Nhật Bản, chúng tôi có thể hỗ trợ bạn tìm ra liệu pháp trị liệu toàn diện thực sự phù hợp với bạn. Cho dù bạn là một cá nhân, một cặp vợ chồng hay một gia đình, chúng tôi, tại La Mer Organic Spa, tin rằng bạn có thể tìm thấy nơi tôn nghiêm và đạt được sự bình yên.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12480163-Reviews-La_Mer_Beaute-Ho_Chi_Minh_City.html,,2-3 giờ,,"132 Đường Calmette, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,3,3,0,0,0,0,10.76791,106.6993
33001024,Kokoro Spa & Aesthetic,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33001024-Reviews-Kokoro_Spa_Aesthetic-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,,,"375 Hai Bà Trưng, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.790009,106.689026
33365862,Tana Spa Tphcm,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33365862-Reviews-Tana_Spa_Tphcm-Ho_Chi_Minh_City.html,Mo-Su 09:00-22:00,,,"576 Nguyễn Đình Chiểu, Phường Bàn Cờ, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.770755,106.682625
27959844,Authentic Ho Chi Minh,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27959844-Reviews-Authentic_Ho_Chi_Minh-Ho_Chi_Minh_City.html,,,,"39 Ngõ Huyện, Hàng Trống, Hoàn Kiếm, Hà Nội, Việt Nam , Thành phố Hồ Chí Minh, 100000",5.0,1,1,0,0,0,0,,
33593284,Lữ Hành Sài Gòn,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33593284-Reviews-L_Hanh_Sai_Gon-Ho_Chi_Minh_City.html,"['Mo-Sa 00:00-23:59', 'Su 07:00-17:00']",,,"110 Đề Thám, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.76481,106.69495
33442100,Sunyata Retreat Central Spa,"Sunyata Retreat Central Spa là spa thư giãn nằm ở trung tâm Quận 1, Thành phố Hồ Chí Minh, cách Chợ Bến Thành chỉ 5 phút đi bộ. Chúng tôi chuyên về các dịch vụ massage toàn thân chuyên nghiệp bao gồm massage Thái, Shiatsu, Hotstone, Aroma massage, Massage toàn thân cao cấp Việt Nam với mô sâu, trị liệu da mặt, gội đầu và tẩy tế bào chết toàn thân.   Chúng tôi không chỉ có vị trí ở trung tâm thành phố. Ngoài ra, chúng tôi cung cấp:  ✅ Giá dịch vụ đã bao gồm tiền tip  ✅ Bác sĩ trị liệu 10 năm kinh nghiệm  ✅ Miễn phí giữ hành lý  ✅ Phòng riêng dành cho bạn",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33442100-Reviews-Sunyata_Retreat_Central_Spa-Ho_Chi_Minh_City.html,Mo-Su 09:30-01:00,,,"83 Đường Yersin, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.767775,106.6972
33411721,Momo Spa Massage & Nails,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33411721-Reviews-Momo_Spa_Massage_Nails-Ho_Chi_Minh_City.html,Mo-Su 10:00-23:00,,,"234 Đường Lê Thánh Tôn, Thành phố Hồ Chí Minh",,0,0,0,0,0,0,10.772359,106.69647
28459815,Star Kitchen,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28459815-Reviews-Star_Kitchen-Ho_Chi_Minh_City.html,"['Mo-Th 09:30-21:30', 'Fr-Su 09:30-22:00']",,,"925A Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.823099,106.62966
33417447,Tvd Media,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33417447-Reviews-Tvd_Media-Ho_Chi_Minh_City.html,,,,"Đường Số 99, Thị trấn Củ Chi, Huyện Củ Chi, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.931696,106.543625
33042237,Saigon Motorbike Rental,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33042237-Reviews-Saigon_Motorbike_Rental-Ho_Chi_Minh_City.html,Mo-Su 07:30-21:30,,,"Hồ Văn Huê, Phường Đức Nhuận, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.804514,106.67806
7988758,Aroma Viet Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d7988758-Reviews-Aroma_Viet_Spa-Ho_Chi_Minh_City.html,,,,"185 Đường Bùi Viện, Thành phố Hồ Chí Minh",3.5,22,9,4,3,1,5,10.76624,106.69128
32807935,Tianchi Spa,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d32807935-Reviews-Tianchi_Spa-Ho_Chi_Minh_City.html,Mo-Su 08:00-23:30,,,"168 Đường Ký Con, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.768063,106.69742
33403060,Lilo Head Spa & Treatment,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33403060-Reviews-Lilo_Head_Spa_Treatment-Ho_Chi_Minh_City.html,,,,"107 Đường, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh",5.0,1,1,0,0,0,0,10.769227,106.6998
