review_id,poiID,rating,content,gold_co_mentioned_pois,gold_aspects,gold_sentiment,gold_travel_intent
610340847,14960488,5,"Lớp học nấu ăn tốt nhất! Tôi đến đây cho một lớp học nấu ăn khoảng 3 năm trước và nó thật tuyệt vời, vì vậy lần này tôi trở về với chồng tôi, một đầu bếp từ NY, và anh ấy cũng rất thích nó. Chef Tan là một giáo viên tuyệt vời, lớp học rất thông tin và vui nhộn, và nó thực sự mang đến cho bạn một giới thiệu vững chắc về nấu ăn Việt Nam. Các lớp mà tôi đã làm trước đây thường tập trung vào các món ăn rất đơn giản mà không có quá nhiều lời giải thích về nguyên tắc cân bằng hương vị, trong khi lớp này cho phép bạn chọn từ một số lượng lớn món ăn và kỹ thuật và hương vị được giải thích từ mặt đất lên. Chúng tôi cũng đã tham gia Cu Chi Tunnels tour, vì trang trại ở rất gần, và điều đó cũng tuyệt vời. Hướng dẫn của chúng tôi là một người đàn ông trẻ có trình độ học vấn và nhiệt tình, có khả năng trả lời rất nhiều câu hỏi của chúng tôi, anh ấy đã làm giàu kinh nghiệm cho chúng tôi. Một chuyến đi tuyệt vời, cảm ơn bạn! Chúng tôi hi vọng gặp lại bạn trong tương lai!",Cu Chi Tunnels,Ẩm thực; Giá cả; Vệ sinh,Tích cực,Ăn uống/Ẩm thực
866362261,2273094,5,"Best services started from the beginning of selection tours type and date.  We're really don't have any ideas from the beginning.Contacted the office, mrs ""My"" provided detail of each tour match our budget and schedules.We chose four tours; Tam Coc/Trang An, Phong Nha cave,  Bana Hills and Mekong/My Tho.  The tour guides are best in delivered detail with quality of services-------Dịch vụ tốt nhất bắt đầu từ khi lựa chọn loại tour du lịch và ngày. Tôi thực sự không có ý tưởng nào ngay từ đầu.Liên hệ với văn phòng, cô ""My"" cung cấp thông tin chi tiết của từng chuyến tham quan phù hợp với ngân sách/lịch trình của mìnhGia đình mình đã chọn bốn chuyến tham quan; Tam Cốc / Tràng An, động Phong Nha, Bana Hills và Mekong / Mỹ Tho. Các hướng dẫn viên du lịch đã trình bày chi tiết mổi nơi với chất lượng dịch vụ",,Phục vụ; Vệ sinh,Tích cực,Mua sắm
694174696,2044621,5,"Tôi 52 tuổi và chưa bao giờ ngồi sau xe máy nên khi chồng tôi làm tôi ngạc nhiên với chuyến đi này, tôi đã nói, ít nhất, có phần nản chí trước viễn cảnh! Không có gì giống như phá vỡ tôi một cách nhẹ nhàng trong một môi trường yên tĩnh và yên tĩnh tốt đẹp và điều này thực sự không có gì giống như vậy! ! Hội Chi Minh thực sự tràn ngập xe máy nhưng các tài xế của chúng tôi rất tuyệt vời và hoàn toàn khiến chúng tôi thoải mái. Chuyến tham quan buổi tối kéo dài 3 giờ đã đưa chúng tôi đến những địa điểm ăn uống cũng như một số quận khác nhau của thành phố. Trình điều khiển của chúng tôi rất vui vẻ, nhiều thông tin và nói tiếng Anh xuất sắc. Có một tour du lịch 'ẩm thực' thay thế nhưng chúng tôi đã chọn tham quan buổi tối bao gồm 3 điểm dừng thực phẩm khác nhau. Tôi hoàn toàn muốn giới thiệu tour này là điểm nổi bật của chuyến thăm Việt Nam của chúng tôi! !",,Ẩm thực,Tích cực,Ăn uống/Ẩm thực
538655763,311092,4,"Đẹp ốc đảo nhỏ để thoát khỏi giao thông. Tôi đi qua công viên này trên đường đến đại sứ quán Thái Lan. Trên đường về, tôi dừng lại ở đây và uống cà phê đá. Tôi nghĩ là 18.000 đồng. Giao thông không chảy qua giữa công viên. Có một đài phun nước một số bức tượng và một khu vực tập thể dục ngoài trời và tôi thấy một số người dân địa phương sử dụng nó. Nếu bạn muốn thoát khỏi những giao thông đáng sợ ở TPHCM, hãy đến đây.",,Ẩm thực; Không gian/View; Vệ sinh,Tích cực,Ăn uống/Ẩm thực
596900617,7907864,5,"Đây là một ngôi đền tuyệt vời để xem. Không khó tìm, chỉ cần sử dụng bản đồ của Google. 5 tầng của Đức Phật đẹp, màu sắc và điểm tham quan. Tầng trên cùng là một cảnh tượng tuyệt vời của Đức Phật, từ trần đến sàn. Không có chi phí để có được trong, nhưng cảm thấy tự do để lại một đóng góp, và mặc chân được cho phép ngoại trừ tầng trên cùng. Hãy đến xem, tận hưởng sự thanh thản, nói lời cầu nguyện với Phật và tổ tiên. A phải nhìn thấy nơi.",,Không gian/View; Giá cả; Vệ sinh,Tích cực,Khám phá lịch sử
596338845,1636752,5,"Xem con rối của con người, động vật và sinh vật thần thoại được điều khiển thông qua cơ học phức tạp bởi các bậc thầy múa rối đằng sau hiện trường. Một nửa thời gian tôi đã tự hỏi làm thế nào nó hoạt động. 1 giờ là một chút quá dài, 45 phút sẽ được hoàn hảo. Sẽ tốt hơn nếu có phụ đề tiếng Anh trên giấy cho khách du lịch theo dõi câu chuyện nhưng không sao nếu bạn có thể đoán câu chuyện từ trang phục và hành động. Một số cảnh khá hài hước. Âm nhạc cũng rất truyền thống và tuyệt vời.",,Không gian/View; Giá cả; Vệ sinh,Tích cực,Check-in sống ảo
724639871,2005826,4,"Củ Chi cách trung tâm Sài Gòn khoảng 70km về hướng Tây Bắc, để đến được đây bạn có thể đi bằng taxi, xe máy hoặc xe bus.– Nếu di chuyển bằng taxi thì bạn chỉ cần lên xe vào nói “Cho chúng tôi đến địa đạo Củ Chi” là bạn sẽ chỉ phải mất khoảng 1,5 tiếng để có mặt ở đây. Giá đi taxi dao động từ khoảng 500.000 – 600.000VNĐ/lượt đi.– Nếu di chuyển bằng xe máy hoặc ô-tô tự lái: Từ Bến Thành các bạn đi theo Quốc lộ 22, đến khu vực địa phận Củ Chi rẽ vào đường Nguyễn Thị Rạch rồi chạy thẳng. Hoặc bạn có thể đi đến chợ Hóc Môn, theo đường Trưng Nữ Vương, sau đó chạy thẳng đến ngã 4 Tân Quy rồi tiếp tục đi thẳng khoảng 15km là đến địa đạo. Nên vừa đi vừa hỏi đường để tránh bị lạc nhé.",Chợ Bến Thành,Vệ sinh,Tích cực,Khám phá lịch sử
621199401,7171779,5,"Vì vậy, chúng tôi thực sự đã tìm thấy chuyến đi này ngoài YouTube với một người nào đó đang xem xét nó. Vì vậy, tôi và bạn gái của tôi đặt này. Chúng tôi chỉ đi trong 2 ngày trước chuyến đi và vẫn tiếp tục tham gia một nhóm nhỏ 9 người.Chúng tôi biết những gì mong đợi nhưng kỳ vọng của chúng tôi đã vượt xa. Long (hướng dẫn viên của chúng tôi), người chỉ làm việc cho một TUẦN đã làm cho hai ngày của chúng tôi rất đặc biệt. Anh ta dường như biết mọi thứ. Chúng tôi hỏi anh ta có câu trả lời. Ngoài ra trên tất cả các chuyến đi tôi đi trên tôi đi bay không người lái của tôi, nhưng luôn luôn hướng dẫn viên du lịch trong các tour du lịch khác dường như có một vấn đề với bay của tôi. Mặt khác, anh không bao giờ nói không khi tôi muốn bay và cũng giúp tôi hạ cánh nó trên thuyền của một ai đó trong chợ nổi vì tôi còn thiếu pin.Ông đã cho chúng tôi một số lời khuyên tuyệt vời cho buổi tối, nơi để ăn và luôn luôn về thời gian với thời gian của mình.Sẽ defo khuyên bạn nên đi với những kẻ cho một tour du lịch và nếu bạn có nhìn bạn sẽ có lâu dài.Cảm ơn một lần nữa.Daniel và Melanie.",,Giá cả; Vệ sinh,Tích cực,Check-in sống ảo
733392700,8765849,5,"Gia đình năm người của chúng tôi đã có một thời gian tuyệt vời đến thăm Địa đạo Củ Chi (Bến Duoc) với hướng dẫn viên Jeff của chúng tôi. Jeff là một hướng dẫn viên am hiểu và thân thiện, người đảm bảo tất cả chúng ta đều có khoảng thời gian tuyệt vời. Anh ấy rất chu đáo với các chi tiết nhỏ, ví dụ như khăn ướt cho tay trẻ em bẩn, và các nhãn hiệu chai nước khác nhau để không có sự pha trộn! Chúng tôi yêu thích rằng chúng tôi đã đi đến các nhà hàng địa phương hơn là các bẫy du lịch thông thường, và bữa sáng và bữa trưa chúng tôi ăn rất ngon. Thậm chí còn có một cốc bia và kem như một phần thưởng cho việc đi qua các đường hầm. Một điểm nổi bật là video mà Jeff tạo ra với hình ảnh và cảnh quay từ chuyến lưu diễn của chúng tôi. Chúng tôi thực sự khuyên dùng OneTrip!",Cu Chi Tunnels,Phục vụ,Tích cực,Ăn uống/Ẩm thực
570917685,7942420,5,"Chúng tôi đã được đón tại khách sạn của chúng tôi và với một nhóm rất nhỏ và Nam hướng dẫn của chúng tôi chỉ là đầy đủ thông tin và nó đã rất thú vị để xem những nơi đã bị ảnh hưởng bởi chiến tranh. Dinh Thống Nhất, nhà thờ Đức Bà và bưu điện cũ thể hiện kiến ​​trúc cũ của Sài Gòn cũ, bảo tàng tàn tích chiến tranh với Lịch sử những gì người Việt gọi là Chiến tranh Mỹ. Đây là một cái mở mắt như vậy và buồn cũng như nó cũng có giá trị các tour du lịch. sẽ giới thiệu chuyến tham quan này",,Không gian/View; Giá cả,Tích cực,Khám phá lịch sử
749171929,2005826,5,"Tuy khá xa trung tâm thành phố khoảng 30km nhưng rất đáng để trải nghiệm. Địa Đạo Củ Chi rất rộng dành cả nửa ngày để tham quan và trải nghiệm hết mọi thứ, mọi người có thể học được rất nhiều điều hay về lịch sử Việt Nam cũng như có được nhiều trải nghiệm thú vị như đi ăn khoai mì, chui đường hầm, học cách nấu ăn trong thời chiến, xem những tượng sáp như thật đẹp hơn cả mấy tượng ngôi sao ngoài Hòa Bình.  Ngoài ra các bạn được xem phim tư liệu và được nghe giải thích về cách các chiến sĩ thời xưa chiến đấu và ăn uống sinh hoạt  ở ở địa đạo như thế nào, nhưng muốn được xem phim thì bạn phải canh thời gian vì chỉ chiếu phim khung giờ nhất định. Có thêm trải nghiệm tuyệt vời nữa là bắn súng tùy loại AK47 hay M16 mua khoảng 50,000 một viên, thậm chí có cả Machine Gun.",,Ẩm thực; Không gian/View; Vệ sinh,Tích cực,Khám phá lịch sử
715342873,7310219,5,"Chồng sắp cưới của tôi và tôi đã đi xem The Mist tại Nhà hát lớn ở Thành phố Hồ Chí Minh. Nó thật ngoạn mục, tuyệt vời, đẹp đẽ. Đôi khi tôi thực sự đã rơi nước mắt. Một điệu nhảy đương đại tuyệt đẹp dựa trên cuộc sống nông thôn Việt Nam với âm nhạc truyền thống Việt Nam được chơi cùng. Nhà hát lớn cũng rất đẹp",,Ẩm thực; Không gian/View,Tích cực,Check-in sống ảo
741809002,1307686,5,"Robert Moore, đại diện Hoa Kỳ cho Vietnam Bike Tours, đã làm việc với chúng tôi trong nhiều tháng để tạo ra trải nghiệm tùy chỉnh hoàn hảo. Anh ấy luôn trả lời nhanh các câu hỏi của chúng tôi, đưa ra những gợi ý và lời khuyên hữu ích trong suốt quá trình.Trong thời gian ở Việt Nam và Campuchia, chúng tôi đã đạp xe 10 ngày, đi tàu đêm và đi bằng thuyền và máy bay. Các nhà nghỉ được cung cấp là xuất sắc và bao gồm một homestay là đáng chú ý. Các bữa ăn hoàn toàn ngon miệng, luôn luôn quá nhiều. Phần lớn các bữa ăn của chúng tôi được bao gồm trong gói tour. 3 bài học nấu ăn là một bổ sung tuyệt vời cho các tour du lịch. Hướng dẫn đã được chỉ định cho chúng tôi cho từng khu vực của du lịch, bốn trong tất cả. Mỗi hướng dẫn viên này đều có trình độ cao và chú ý đến nhu cầu của chúng tôi, ngoài ra họ rất ấm áp và hài hước. Giá là cực kỳ hợp lý cho tất cả những gì được bao gồm.Nếu bạn muốn đạp xe ở Việt Nam hoặc Campuchia, bạn không thể đi sai với Vietnam Bike Tours và đại diện Hoa Kỳ của họ, Robert Moore.",,Ẩm thực; Giá cả; Phục vụ,Tích cực,Ăn uống/Ẩm thực
532744679,2273094,3,"Đầu tiên, nó được quảng cáo rằng họ đón mọi người từ Quận 1, không đúng 100%. Tôi đã ở tại khách sạn Majestic ở Quận 1 và tôi được yêu cầu đến văn phòng của họ để đi xe buýt từ đó. Họ đề nghị trả tiền taxi khi tôi nói tôi sẽ hủy tour và đi với một người đón tôi từ khách sạn của tôi. Dù sao, chúng tôi quyết định đi tour. Xe buýt chúng tôi đi du lịch ở đó có vấn đề lớn về máy lạnh và chúng tôi gần như đổ mồ hôi khi đi đến các đường hầm. Người lái xe cố định điều hòa không khí trên đường về, vì vậy đó là ân huệ tiết kiệm. Các hướng dẫn đã được chỉ là về ok. Có thể tốt hơn trong việc giải thích mọi thứ cho chúng tôi. Nhìn chung, không phải là một tour du lịch xấu ngoại trừ điều hòa không khí xe buýt và hướng dẫn.",,Giá cả,Trung tính,Check-in sống ảo
714111713,5539395,5,"Tôi đã thử nhiều chuyến tham quan thành phố vào các ngày lễ trước đó nhưng cho đến nay, Go Local là địa điểm yêu thích nhất của tôi. Từ dịch vụ, đến các tài xế du lịch, tôi chỉ có một từ lớn để nói: CHĂM SÓC! Họ chăm sóc tôi kể từ giây đầu tiên tôi gặp họ, cho đến khi tour diễn kết thúc (theo nghĩa đen và thể chất?) Ngay cả sau đó, họ vẫn giúp tôi xung quanh bằng cách giới thiệu những việc cần làm!Tôi không phải lo lắng về một điều, việc đặt phòng rất dễ dàng và họ đã xử lý mọi thứ rất tốt, đây là điều ấn tượng nhất mà tôi đã tìm thấy trong bất kỳ tour du lịch nào tôi đã tham gia.Chắc chắn đề xuất Go Local cho bất cứ ai tìm kiếm một trải nghiệm đích thực, với một đội ngũ quan tâm!Cảm ơn các bạn!",,Ẩm thực; Giá cả,Tích cực,Thư giãn/Spa
694662728,7171779,3,"Chúng tôi đã sử dụng VAT để đưa chúng tôi đến các đường hầm chiến tranh Củ Chi rất tuyệt và tôi đã xem xét riêng. Tuy nhiên, trải nghiệm với các công ty lữ hành không chính xác là tốt nhất bất chấp những nỗ lực của Long, hướng dẫn viên của chúng tôi, người rất hiểu biết và cố gắng cho chúng tôi một ngày tuyệt vời. Chuyến tham quan được quảng cáo là cũng được đưa đến một đồn điền cao su không bao giờ xảy ra mà thay vào đó, sau một đoạn video đầy cảm xúc về nạn nhân của đặc vụ da cam, chúng tôi đã kết thúc tại một studio nơi các nạn nhân sản xuất nhiều mặt hàng ""Fine Art"" mà chúng tôi đều khuyến khích mua hàng từ cửa hàng quà tặng thông qua đó chúng tôi đã được đưa vào cuối sự kiện. Ngoài ra, có một thái độ khá ""khó bán"" của hướng dẫn viên khi cố gắng khuyến khích nhóm đăng ký các chuyến du ngoạn bổ sung và điều cuối cùng là sự thúc đẩy của anh ấy để khiến tất cả chúng tôi đăng nhập vào TripAdvisor và cho anh ấy phản hồi tốt. Ngoài ra, một ngày tuyệt vời đã có tất cả.",,Phục vụ,Trung tính,Khám phá lịch sử
1040163835,32843138,5,"Vị trí thuận tiện, ngay cạnh phố Nhật. Sạch sẽ, chuyên nghiệp, không gian yên tĩnh và có phòng riêng và phòng couple. Massage 4hands rất đã",,Ẩm thực; Không gian/View; Giá cả,Tích cực,Thư giãn/Spa
732585509,4542125,5,"Phải làm khi ở thành phố Hồ Chí Minh!Chúng tôi đã mua vé tại quầy bán vé của Nhà hát lớn đi bộ. Nhân viên rất thân thiện và hữu ích. Bạn có thể thanh toán bằng tiền mặt hoặc thẻ tín dụng.Khi chúng tôi mua vé trên đường đi, có rất nhiều lựa chọn còn lại cho chỗ ngồi. Chúng tôi đã chọn chỗ ngồi của nhóm O O mà chi phí cho chúng tôi là 1, 150 k đồng mỗi người. Chúng tôi lấy ghế L - hàng.Bất chấp tất cả, nó hoàn toàn xứng đáng! Tôi nghĩ rằng nếu chúng tôi đã chọn chỗ ngồi của Wow Wow, chúng tôi sẽ còn hài lòng hơn nữa. Buổi biểu diễn thật ấn tượng và các màn biểu diễn đều tuyệt vời!Ngay cả đồ uống chào đón cũng ngon. Và đừng bỏ lỡ chuyến tham quan trước buổi diễn của nhà hát opera để hiểu rõ về lịch sử và kiến trúc rực rỡ của nó.Kudos cho đội sản xuất! Bạn thậm chí có thể chụp ảnh với những người biểu diễn vào cuối chương trình bên ngoài hội trường. Đó thực sự là một đêm tuyệt vời!Phải đi! Rất khuyến khích và mạnh mẽ!",,Ẩm thực; Giá cả; Vệ sinh,Tích cực,Check-in sống ảo
671779459,1307686,5,"Chuyến đi xe đạp ba ngày là một thử thách ở nhiệt độ 35 độ. Tháng ba có lẽ sẽ là một lựa chọn tốt hơn. Tuy nhiên, chúng tôi đã có một trải nghiệm tuyệt vời với một hướng dẫn viên tuyệt vời, người có khiếu hài hước tuyệt vời và rất am hiểu về khu vực đồng bằng sông Cửu Long. Người lái xe của chúng tôi giữ cho chúng tôi ngậm nước tốt với nước đá lạnh và khăn tắm. Chúng tôi đã gặp một số người tuyệt vời và cảm thấy chúng tôi trải nghiệm Việt Nam thực sự chứ không phải là khu vực du lịch. Thức ăn rất ngon và phong phú. Nhà trọ của chúng tôi là đích thực với một bữa ăn được chuẩn bị đẹp mắt bởi chủ nhà của chúng tôi ngay cả khi bị cắt điện. Chỗ ở đêm thứ hai là sang trọng và bữa ăn nhà hàng tuyệt vời. Chúng tôi đã có một mức độ cơ bản về thể lực hợp lý và đó là một thử thách, nhưng chúng tôi đã có một trải nghiệm mà chúng tôi sẽ luôn nhớ mà không có đám đông. Một cách tuyệt vời để xem những gì người khác bỏ lỡ.",,Ẩm thực; Không gian/View; Phục vụ,Tích cực,Ăn uống/Ẩm thực
560374737,552637,3,"Chúng tôi đi bộ ở đây, đi bộ thoải mái từ trung tâm Thành phố Hồ Chí Minh nhưng không đáng để thử sức. Có những cải tiến lớn đang được tiến hành và địa điểm này trông rất tuyệt vọng. Rất mong được nhìn thấy ngôi đền trong chuyến thăm tiếp theo của chúng tôi đến Thành phố Hồ Chí Minh",,Ẩm thực; Vị trí,Trung tính,Khám phá lịch sử
612826084,4097768,3,"Hướng dẫn Stephen rất tốt và làm hết sức mình cho chúng tôi.Đó là một thời gian dài để được trên một tàu cao tốc (hơn 4 giờ) vì phong cảnh không thay đổi nhiều sau 20 phút đầu tiên. Tôi đã rất kinh ngạc bởi kinh nghiệm của Mekong, rất nhiều người đang cố gắng bán cho bạn những thứ và nhận được lời khuyên, đây là chuyến đi đắt nhất trong ngày đến Mekong với chi phí 2, 300, 000 VND cho mỗi người! Các hướng dẫn đã làm tốt nhất của mình, nhưng ông có một lịch trình để giữ cho và tổng thể tôi không thể giới thiệu chuyến đi này vì nó không phải là giá trị đồng tiền. Nếu tôi có thể lên kế hoạch một lần nữa, tôi sẽ đi trong 2 ngày hoặc lâu hơn và nhìn thấy nhiều hơn hoặc đi bằng xe buýt mini và nhìn thấy những điểm tham quan vô cùng khó khăn với số tiền ít hơn nhiều!Tôi đã cho nó ba ngôi sao cho người hướng dẫn và thuyền trưởng cố gắng hết sức mình.",,Giá cả,Trung tính,Check-in sống ảo
709857312,1929610,5,"Thật là một chút tuyệt vời tìm thấy nơi này là. Nó ở D 10 nên khoảng 15 phút đi taxi ra khỏi chỗ dày của nó ở trung tâm. Bảo tàng này tập trung vào thuốc thảo dược châu Á và có các bộ sưu tập nồi và bình được sử dụng cho rượu và rượu vang, thuốc mỡ và dịch truyền. Có những máy nghiền và cân cũ từ khi các dược sĩ sẽ gói thuốc mới của họ và giao một quầy cho bạn. Tất cả được hiển thị rất độc đáo và nếu tôi có thể thay đổi một điều thì đó sẽ là chất lượng của các bản dịch sang tiếng Anh vì chúng không phải là tuyệt vời. Một bộ phim nhỏ hay để giới thiệu với bạn về những gì anh ấy nói về bảo tàng, và một số tính năng bổ sung tuyệt vời như bồn ngâm chân thuốc và thuốc nói chuyện ở cuối. Không có nhiều niềm vui cho trẻ em, nhưng cũng đáng giá một vài giờ thời gian của bạn nếu không.",,Vệ sinh,Tích cực,Khám phá lịch sử
692240656,6498863,5,"Tôi rất vui vì bạn trai của tôi đã chọn spa này cho chúng tôi. Spa trông khiêm tốn này chắc chắn có nhân viên mát xa tốt nhất trong nhà. Tên nhân viên mát xa của chúng tôi - ngau và cham hoàn toàn xuất sắc về điểm áp lực của họ. Từ nhào, đến khai thác và một số kỹ thuật chuyển động khớp đã được điểm. Trong quá trình massage đá nóng, những viên đá nóng được đặt trên các khu vực khác nhau xung quanh cơ thể chúng ta, và những người mát xa cũng giữ một hòn đá khi họ xoa bóp các bộ phận khác nhau của cơ thể bằng áp lực nhẹ nhàng. Chúng tôi đã hoàn toàn thư giãn trong quá trình mát xa. Việc massage kéo dài trong một giờ, lẽ ra chúng tôi đã nhận được gói 2 giờ. Sẽ trở lại một lần nữa - chắc chắn!",,Giá cả; Phục vụ; Vệ sinh,Tích cực,Thư giãn/Spa
665834010,6560716,5,"Chúng tôi đã có niềm vui lớn và tuyệt vời khi có được một tour du lịch Sài Gòn cá nhân thông qua công ty tuyệt vời này. Hướng dẫn viên của chúng tôi, Phương Trần, hoàn toàn tuyệt vời: cô ấy vui tính, biết nhiều thông tin, thích nghi, cẩn thận và lưu tâm đến nhu cầu của mọi người trong chuyến đi. Cô ấy dẫn chúng tôi qua các chợ hoa, nếm trái cây, đi xe kéo qua thành phố, đến bữa trưa, và đến một loạt các bảo tàng và điểm tham quan, tất cả đều hài hước và thông tin thực sự tuyệt vời. Cô ấy đã chăm sóc tốt cho nhóm của chúng tôi và tour diễn đủ dễ uốn để được định hình lại theo sở thích của chúng tôi. Tôi rất muốn giới thiệu tour du lịch này và hướng dẫn thành thạo của chúng tôi.",,Ẩm thực; Phục vụ,Tích cực,Khám phá lịch sử
746899476,2487716,5,"Chồng tôi và tôi đã tham gia Hao trong một trải nghiệm 2 ngày ở đồng bằng sông Cửu Long. Chuyến lưu diễn được kết hợp rất tốt, Hao chăm sóc chúng tôi và trả lời tất cả các câu hỏi của chúng tôi. Chúng tôi rất thích homestay và chợ nổi - chúng tôi không biết nên trông đợi điều gì nhưng hóa ra đó là một cuộc phiêu lưu tuyệt vời, nhiều cơ hội chụp ảnh, gặp gỡ những người đáng yêu, thử những món ăn mới. 2 ngày là khoảng thời gian thích hợp để chúng tôi đắm mình trong tầm nhìn và trải nghiệm cuộc sống Mê Kông đích thực. Bạn sẽ được đi trên cùng một chuyến phà mà người dân địa phương sử dụng, dùng bữa với họ, vì vậy chúng tôi cảm thấy là một cách tốt để trải nghiệm khu vực.Cảm ơn Hao và Đổi mới Du lịch!",,Ẩm thực; Giá cả,Tích cực,Check-in sống ảo
680767797,2273335,5,"Sau khi ăn trưa, đối tượng du lịch đầu tiên ghé thăm là đền Thiên Hậu. Tọa lạc tại khu phố Tàu, Thiên Hậu có thiết kế kiến trúc nghệ thuật đặc sắc nhưng phức tạp. Bản thân thiết kế được tích hợp giữa thiết kế kiến trúc truyền thống Trung Quốc và thiết kế kiến trúc truyền thống Việt Nam.Tại đây, du khách có thể cầu nguyện với một vài vị thần. Giống như hầu hết các ngôi chùa tại Việt Nam, nhang và nến được tính phí. Khách truy cập có thể treo giấy có chứa lời cầu nguyện bằng tay (tất nhiên cũng bị tính phí khi mua giấy).Thật thú vị, hầu hết nhân viên làm việc tại chùa cũng có thể nói tiếng Trung Quốc bên cạnh Tieng Viet. Lợi thế rất lớn cho những người có thể nói tiếng Trung Quốc. Tuy nhiên, không ai trong số họ có thể nói tiếng Anh.",,Không gian/View,Tích cực,Khám phá lịch sử
609926424,14054034,5,"Điều khiến chúng tôi ấn tượng nhất khi nấu ăn với Lua là mọi thứ sạch sẽ như thế nào, từ các món ăn đến rau quả. Không phải là một bụi bẩn trên bất kỳ loại rau nào. Các loại thịt cũng được chuẩn bị trước khi bàn tay nên chúng tôi không phải tự cắt hoặc tự cắt. Lúa đã chủ động, giao nhiệm vụ và thể hiện sự kiên nhẫn cho những người mới bắt đầu trong gia đình chúng tôi. Chúng tôi đã học cách cuộn những miếng chả giò và chả giò, chuẩn bị một món xà lách ngon, và đóng đinh xuống một loại xà lách / xà lách thường được sử dụng. Lua đã có thể làm việc với chế độ ăn kiêng của chúng tôi. Chúng tôi tin tưởng vào khả năng của cô ấy để phù hợp với những người có khả năng không dung nạp gluten nghiêm ngặt hoặc chế độ ăn không có MSG. Nấu ăn với Lua cũng là minh chứng cho độ tin cậy của Traveling Spoon trong việc cung cấp những trải nghiệm nấu ăn tuyệt vời cho du khách trong khi đồng thời tìm hiểu về thức ăn, văn hóa, lịch sử của khu vực hoặc quốc gia và xu hướng hiện tại. Chúng tôi khuyên bạn nên nấu ăn với Lua.",,Ẩm thực,Tích cực,Mua sắm
712977742,2044621,5,"Kết thúc kỳ nghỉ của chúng tôi tại Việt Nam và chúng tôi đã chọn thực hiện Chuyến tham quan ẩm thực đường phố với XO Tours - và đã có rất nhiều niềm vui! Một chút nản chí là một phần của giao thông TP HCM điên rồ thay vì những người đi bộ lo lắng, nhưng những cô gái này đã kiểm soát nó. Chúng tôi có thể thư giãn trên lưng và ngắm cảnh. Chúng tôi đã thấy nhiều thành phố hơn bao giờ có thể tự làm (35 km) và có một số thực phẩm tuyệt vời ở những nơi chúng tôi sẽ không tìm thấy. Chúng tôi được chăm sóc rất tốt, các cô gái thậm chí còn bẻ gãy móng vuốt cua lộn xộn cho chúng tôi! Thật tốt khi biết có một phi hành đoàn dự phòng cũng để mắt đến tất cả chúng ta. Chúng tôi trao đổi những câu chuyện về cuộc sống ở cả Việt Nam và New Zealand và có rất nhiều tiếng cười trên đường đi. Một buổi tối tuyệt vời - cảm ơn Khung, Diệp & Koi - chúng tôi đánh giá cao chuyến tham quan này!Chung Hân Đồng & Brendan New Zealand",,Ẩm thực,Tích cực,Thư giãn/Spa
667562004,3617391,5,"Chúng tôi đã thực hiện chuyến du lịch hải sản tối qua với Huon, Helen, vinh và Minh. Đó là bàn tay xuống tuyệt vời! Thức ăn rất ngon và chúng tôi đã thử rất nhiều thứ mới. Hướng dẫn viên của chúng tôi Huon thật tuyệt vời, hài hước, khiến chúng tôi cảm thấy rất được chào đón, và là một nguồn tri thức. Đó là một trải nghiệm độc đáo và cách tuyệt vời để ăn các món ăn Việt Nam như một người dân địa phương. Chúng tôi là khách du lịch duy nhất tại tất cả các nhà hàng và sẽ không bao giờ tự mình tìm thấy chúng hoặc biết phải gọi món gì. Chúng tôi đã có rất nhiều niềm vui và thực sự thích đi chơi với hướng dẫn viên của chúng tôi. Họ đã siêu ngọt ngào và tổ chức một chiếc bánh sinh nhật thứ 60 bất ngờ cho bố tôi vào cuối tour quá - thật chu đáo. Tôi không thể giới thiệu kinh nghiệm này đủ! Cũng chắc chắn đi trên xe máy! Phần quan trọng của kinh nghiệm. Cảm ơn một lần nữa! !",,Ẩm thực,Tích cực,Ăn uống/Ẩm thực
680777339,2044621,5,"Chúng tôi chỉ có một buổi layover ngắn trong thành phố trên đường đến một nơi yên tĩnh hơn nhiều ở Việt Nam, và tôi rất vui vì tôi đã khám phá các tour du lịch XO để có ấn tượng đầu tiên qua tour du lịch Sài Gòn by Night. Chúng tôi được chào đón bởi những cô gái rất thân thiện và giao tiếp trước khách sạn của chúng tôi, và sớm chìm trong cơn điên giao thông. Chúng tôi đã nếm thử các quận khác nhau trong thành phố, và trưởng đoàn du lịch đã cung cấp thông tin về văn hóa xã hội rất thú vị. Chúng tôi thấy thời lượng ba giờ là hoàn hảo cho một buổi tối đầu tiên, và bữa tối rất ngon và đầy, được hoàn thành bởi một món tráng miệng ở điểm dừng cuối cùng. Tôi không thể đề nghị đủ đặt phòng cuộc phiêu lưu này.",,Ẩm thực,Tích cực,Ăn uống/Ẩm thực
